order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit
3806,Women,Running,Free RN,M,2.0,6039.8633948635625,0.28,8697.40328860353,2024-01-03,Retail,Bengaluru,-1570.3644826645268
3807,Kids,Lifestyle,Dunk Low,nan,3.0,6039.8633948635625,0.0,18119.59018459069,2025-11-05,Retail,Hyderabad,2717.938527688604
3808,Kids,Running,Free RN,M,0.0,6039.8633948635625,0.93,0.0,2024-10-12,Online,Kolkata,0.0
3809,Women,Running,Air Zoom,11,-1.0,6039.8633948635625,0.0,0.0,2024-02-13,Retail,Kolkata,5133.883885634028
3810,Kids,Soccer,Phantom GT,M,2.0,7556.37,0.0,15112.74,2024-10-12,Online,Pune,2266.911
3811,Women,Running,React Infinity,XL,0.0,5706.6,0.0,0.0,2024-09-28,Online,Bengaluru,0.0
3812,Kids,Training,ZoomX Invincible,L,0.0,9321.19,0.0,0.0,2024-01-11,Online,Kolkata,0.0
3813,Men,Lifestyle,Waffle One,M,3.0,6039.8633948635625,0.0,18119.59018459069,2025-09-05,Online,Mumbai,2717.938527688604
3814,Kids,Lifestyle,Dunk Low,M,-1.0,9668.47,0.0,0.0,2024-12-25,Retail,Kolkata,6408.8596649999945
3815,Women,Training,Flex Trainer,9,3.0,6039.8633948635625,0.0,18119.59018459069,2025-04-16,Online,Kolkata,2717.938527688604
3816,Men,Soccer,Premier III,8,2.0,7264.55,0.0,14529.1,2024-10-12,Online,Bangalore,2179.365
3817,Kids,Basketball,Kyrie Flytrap,XL,-1.0,6039.8633948635625,0.61,0.0,2024-10-30,Retail,Mumbai,5133.883885634028
3818,Women,Basketball,LeBron 20,L,1.0,6039.8633948635625,1.08,-483.1890715890854,2024-10-12,Retail,Pune,-5617.072957223114
3819,Kids,Basketball,Zoom Freak,M,3.0,7171.03,0.0,21513.09,2025-05-27,Retail,Kolkata,3226.9635000000017
3820,Men,Training,Flex Trainer,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-02-04,Retail,Mumbai,1811.9590184590688
3821,Women,Lifestyle,Air Force 1,L,-1.0,7539.55,0.0,0.0,2024-10-19,Retail,Kolkata,6408.6175
3822,Kids,Basketball,LeBron 20,M,2.0,4017.71,0.0,8035.42,2024-10-12,Online,Pune,1205.313
3823,Men,Running,Air Zoom,L,-1.0,6039.8633948635625,0.14,0.0,2024-10-12,Online,Bengaluru,5133.883885634028
3824,Kids,Running,Free RN,11,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-23,Retail,Hyd,1811.9590184590688
3825,Kids,Basketball,LeBron 20,nan,2.0,6039.8633948635625,0.63,4469.498912199037,2025-04-01,Retail,Kolkata,-5798.26885906902
3826,Men,Lifestyle,Waffle One,XL,2.0,6598.54,0.0,13197.08,2024-08-10,Retail,Mumbai,1979.562
3827,Kids,Soccer,Phantom GT,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
3828,Men,Basketball,Air Jordan,XL,2.0,3208.18,0.0,6416.36,2024-12-20,Retail,Hyd,962.4539999999996
3829,Kids,Running,Air Zoom,L,2.0,5000.96,0.0,10001.92,2025-06-24,Online,Mumbai,1500.2880000000005
3830,Kids,Soccer,Phantom GT,L,2.0,3664.1,0.0,7328.2,2024-09-04,Retail,Hyderabad,1099.2300000000005
3831,Men,Running,Air Zoom,L,0.0,3231.05,0.0,0.0,2025-04-26,Online,Bangalore,0.0
3832,Men,Basketball,Kyrie Flytrap,L,2.0,3928.02,0.0,7856.04,2025-05-28,Retail,Kolkata,1178.406
3833,Men,Soccer,Phantom GT,nan,2.0,5312.88,0.0,10625.76,2025-02-26,Retail,Kolkata,1593.8639999999996
3834,Kids,Lifestyle,Dunk Low,XL,2.0,9190.55,1.07,-1286.677000000001,2025-03-23,Retail,Delhi,-16910.611999999997
3835,Men,Running,Free RN,11,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-10-12,Retail,Pune,905.9795092295344
2028,Women,Running,Pegasus Turbo,8,0.0,6039.8633948635625,1.02,0.0,2025-02-20,Online,Delhi,0.0
3837,Women,Soccer,Tiempo Legend,11,2.0,7490.57,0.99,149.81140000000013,2024-07-26,Retail,Bangalore,-12584.1576
3838,Women,Soccer,Mercurial Superfly,XL,2.0,4262.63,0.52,4092.1248,2025-05-04,Retail,Delhi,-3154.3461999999995
3839,Women,Lifestyle,Air Force 1,L,2.0,3907.78,0.34,5158.2696,2024-10-12,Online,Delhi,-1484.956400000001
3840,Men,Soccer,Phantom GT,7,0.0,6039.8633948635625,0.0,0.0,2025-03-20,Retail,Pune,0.0
3841,Men,Running,React Infinity,nan,-1.0,6039.8633948635625,0.99,0.0,2024-10-12,Retail,Kolkata,5133.883885634028
3842,Men,Soccer,Tiempo Legend,M,-1.0,6039.8633948635625,1.22,0.0,2024-09-14,Retail,Mumbai,5133.883885634028
3843,Women,Training,SuperRep Go,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Hyderbad,1811.9590184590688
3844,Women,Training,Metcon 7,M,1.0,6039.8633948635625,0.32,4107.107108507222,2024-08-29,Online,Mumbai,-1026.7767771268063
3845,Kids,Lifestyle,Waffle One,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Pune,1811.9590184590688
3846,Women,Lifestyle,Air Force 1,6,2.0,8357.96,0.28,12035.4624,2024-08-31,Retail,Bangalore,-2173.069599999999
3847,Men,Basketball,Kyrie Flytrap,M,2.0,5605.99,0.0,11211.98,2024-09-10,Retail,Delhi,1681.7970000000005
3848,Kids,Basketball,Air Jordan,L,2.0,9250.25,1.14,-2590.0699999999983,2025-11-07,Online,Bengaluru,-18315.495
3849,Men,Training,Metcon 7,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-10-12,Online,Pune,905.9795092295344
3850,Women,Training,SuperRep Go,nan,1.0,6039.8633948635625,0.0,6039.8633948635625,2025-06-16,Retail,Delhi,905.9795092295344
2045,Kids,Running,Pegasus Turbo,L,1.0,4891.02,0.0,4891.02,2024-10-12,Online,Kolkata,733.6530000000002
3852,Men,Lifestyle,Air Force 1,nan,1.0,7834.8,0.0,7834.8,2024-10-17,Online,Kolkata,1175.2200000000005
3853,Women,Training,Flex Trainer,L,1.0,7753.56,0.0,7753.56,2024-10-12,Online,Kolkata,1163.0340000000006
3854,Women,Training,Flex Trainer,L,3.0,9569.02,0.0,28707.06,2024-10-12,Online,Bangalore,4306.059000000001
3855,Kids,Basketball,LeBron 20,M,2.0,7104.38,0.05,13498.322,2025-01-31,Retail,Delhi,1420.8760000000002
3856,Kids,Running,React Infinity,12,2.0,6943.86,0.0,13887.72,2024-10-12,Retail,Kolkata,2083.1579999999994
3857,Women,Soccer,Mercurial Superfly,nan,2.0,8490.02,0.96,679.2016000000007,2024-09-04,Online,Kolkata,-13753.8324
3858,Kids,Lifestyle,Waffle One,L,2.0,6039.8633948635625,0.87,1570.3644826645263,2024-09-07,Online,Bangalore,-8697.40328860353
3859,Kids,Lifestyle,Blazer Mid,M,3.0,6039.8633948635625,0.0,18119.59018459069,2024-11-20,Retail,Mumbai,2717.938527688604
3860,Men,Basketball,LeBron 20,7,3.0,6039.8633948635625,0.0,18119.59018459069,2025-04-04,Online,Mumbai,2717.938527688604
3861,Men,Basketball,Air Jordan,6,4.0,6039.8633948635625,0.46,13046.104932905297,2024-10-12,Retail,Hyderbad,-7489.430609630815
3862,Kids,Lifestyle,Dunk Low,L,1.0,6039.8633948635625,0.61,2355.5467239967893,2023-11-17,Online,Delhi,-2778.3371616372388
3863,Women,Training,Flex Trainer,XL,2.0,6358.33,0.0,12716.66,2025-06-28,Retail,Hyd,1907.499
3864,Women,Training,SuperRep Go,7,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-01,Retail,Delhi,1811.9590184590688
3865,Men,Training,ZoomX Invincible,L,2.0,7356.92,0.0,14713.84,2024-10-12,Online,Hyd,2207.076000000001
3866,Women,Basketball,LeBron 20,nan,3.0,6039.8633948635625,0.64,6523.052466452647,2025-02-14,Retail,Kolkata,-8878.599190449437
3867,Kids,Lifestyle,Waffle One,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-04,Online,Bengaluru,1811.9590184590688
3868,Women,Running,Free RN,11,0.0,3554.76,0.51,0.0,2025-04-27,Online,Bangalore,0.0
3869,Women,Basketball,LeBron 20,L,3.0,7599.38,1.17,-2960.1968,2024-10-12,Retail,Delhi,-18604.10832861797
3870,Women,Training,ZoomX Invincible,M,2.0,6944.2,0.0,13888.4,2025-05-17,Online,Hyderabad,2083.26
3871,Women,Training,SuperRep Go,XL,3.0,6039.8633948635625,0.0,18119.59018459069,2024-09-17,Retail,Delhi,2717.938527688604
3872,Women,Training,SuperRep Go,nan,2.0,8517.62,0.0,17035.24,2024-10-12,Retail,Delhi,2555.286
3873,Men,Soccer,Tiempo Legend,M,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Online,Bengaluru,2717.938527688604
3874,Women,Basketball,LeBron 20,XL,4.0,3305.6,0.7,3966.72,2024-08-27,Online,Kolkata,-7272.32
3875,Women,Basketball,LeBron 20,L,0.0,3304.18,0.9,0.0,2024-10-12,Retail,Pune,0.0
3876,Men,Soccer,Phantom GT,XL,-1.0,4310.9,0.0,0.0,2024-12-24,Retail,Hyderbad,3664.265
3877,Men,Training,SuperRep Go,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2025-03-18,Online,Delhi,1811.9590184590688
3878,Men,Running,Air Zoom,XL,2.0,3224.56,0.0,6449.12,2024-08-13,Retail,Kolkata,967.3680000000004
3879,Men,Training,Flex Trainer,11,0.0,6473.43,0.1,0.0,2024-10-12,Retail,Pune,0.0
3880,Kids,Soccer,Premier III,nan,0.0,6039.8633948635625,1.1,0.0,2025-02-25,Online,Mumbai,0.0
3881,Women,Training,SuperRep Go,nan,3.0,3656.98,0.06,10312.68,2024-10-12,Online,Hyderbad,987.3810000000012
3882,Men,Soccer,Tiempo Legend,M,2.0,7237.49,0.0,14474.98,2024-10-12,Online,Bangalore,2171.2469999999994
3883,Kids,Soccer,Premier III,M,2.0,8737.43,0.0,17474.86,2025-05-10,Retail,Delhi,2621.229000000001
2012,Men,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-03-30,Retail,Bangalore,1811.9590184590688
3885,Men,Training,Metcon 7,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-10,Online,Bengaluru,1811.9590184590688
3886,Kids,Basketball,Kyrie Flytrap,8,2.0,4967.69,0.0,9935.38,2025-01-16,Retail,Delhi,1490.3070000000007
3887,Women,Basketball,Zoom Freak,10,4.0,6039.8633948635625,0.0,24159.45357945425,2025-07-06,Online,Mumbai,3623.9180369181377
3888,Kids,Training,ZoomX Invincible,nan,2.0,3737.67,0.0,7475.34,2024-12-30,Online,Mumbai,1121.3010000000004
3889,Kids,Soccer,Phantom GT,nan,2.0,8925.29,0.05,16958.051,2024-07-24,Online,Kolkata,1785.057999999999
3890,Women,Training,ZoomX Invincible,XL,2.0,4392.78,0.0,8785.56,2025-01-10,Online,Delhi,1317.8339999999998
3891,Men,Training,ZoomX Invincible,L,0.0,9453.17,0.0,0.0,2025-02-13,Retail,Bangalore,0.0
3892,Kids,Training,Flex Trainer,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
3893,Men,Basketball,Air Jordan,nan,2.0,6039.8633948635625,1.22,-2657.5398937399677,2025-07-13,Retail,Delhi,-12925.307665008024
3894,Women,Soccer,Premier III,11,-1.0,5255.98,1.03,157.68,2024-06-08,Online,Pune,4625.263
3895,Men,Soccer,Tiempo Legend,XL,-1.0,6039.8633948635625,0.0,0.0,2025-02-15,Online,Hyderabad,5133.883885634028
3896,Men,Basketball,Kyrie Flytrap,nan,2.0,6289.82,0.94,754.7784000000006,2024-10-12,Online,Mumbai,-9937.915599999998
3897,Women,Soccer,Tiempo Legend,8,2.0,6050.27,0.69,3751.17,2024-10-12,Retail,Delhi,-6534.289000000001
3898,Men,Basketball,LeBron 20,L,1.0,6039.8633948635625,0.07,5617.072957223113,2025-02-27,Retail,Hyd,483.18907158908496
3899,Men,Basketball,Zoom Freak,L,1.0,6039.8633948635625,0.75,1509.9658487158906,2024-10-12,Retail,Pune,-3623.9180369181377
3900,Men,Basketball,Zoom Freak,M,3.0,9599.44,0.0,28798.32,2024-01-11,Retail,Delhi,4319.748
3901,Men,Running,Air Zoom,XL,2.0,6039.8633948635625,0.12,10630.15957495987,2025-04-30,Retail,Mumbai,362.391803691813
3902,Men,Running,Pegasus Turbo,XL,2.0,6039.8633948635625,0.85,1811.959018459069,2025-02-01,Online,Kolkata,-8455.808752808987
3903,Kids,Running,React Infinity,9,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Pune,1811.9590184590688
3904,Kids,Soccer,Phantom GT,L,2.0,7775.87,0.0,15551.74,2025-05-28,Retail,Bangalore,2332.7610000000004
3905,Women,Soccer,Tiempo Legend,7,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
3906,Men,Lifestyle,Dunk Low,XL,4.0,7588.77,0.14,26105.37,2024-09-04,Online,Hyderbad,303.5519999999997
3907,Women,Running,React Infinity,L,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Retail,Delhi,2717.938527688604
3908,Women,Running,Free RN,nan,0.0,3253.63,0.0,0.0,2025-03-18,Retail,Kolkata,0.0
3909,Women,Soccer,Premier III,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Delhi,1811.9590184590688
3910,Men,Basketball,Zoom Freak,XL,2.0,2913.15,0.0,5826.3,2025-03-13,Online,Pune,873.9449999999997
3911,Men,Soccer,Premier III,M,1.0,5598.98,0.0,5598.98,2025-05-07,Retail,Mumbai,839.8469999999998
3912,Kids,Basketball,LeBron 20,L,-1.0,6977.03,0.0,0.0,2025-05-31,Online,Pune,5930.4755
3913,Kids,Training,ZoomX Invincible,XL,1.0,5255.09,0.0,5255.09,2024-06-12,Retail,Delhi,788.2635
3914,Kids,Soccer,Tiempo Legend,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-29,Retail,Delhi,1811.9590184590688
3915,Men,Running,Free RN,M,2.0,7962.36,0.0,15924.72,2025-12-03,Online,Pune,2388.7080000000005
3916,Women,Soccer,Premier III,L,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Retail,Kolkata,2717.938527688604
3917,Women,Running,React Infinity,L,0.0,4726.33,0.0,0.0,2024-10-02,Online,Pune,0.0
3918,Men,Running,Pegasus Turbo,M,2.0,6039.8633948635625,0.85,1811.959018459069,2024-10-12,Online,Bangalore,-8455.808752808987
2032,Kids,Lifestyle,Waffle One,6,-1.0,6039.8633948635625,0.0,0.0,2025-03-08,Retail,Bangalore,5133.883885634028
3920,Women,Running,Air Zoom,L,2.0,5540.68,0.0,11081.36,2025-06-09,Online,Pune,1662.2039999999995
3921,Kids,Lifestyle,Blazer Mid,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-23,Retail,Hyd,1811.9590184590688
3922,Kids,Soccer,Phantom GT,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Bangalore,1811.9590184590688
3923,Men,Basketball,LeBron 20,XL,0.0,2187.01,0.0,0.0,2025-01-21,Online,Kolkata,0.0
3924,Women,Running,Pegasus Turbo,L,2.0,4809.5,0.0,9619.0,2024-03-26,Online,Kolkata,1442.8500000000004
3925,Kids,Basketball,LeBron 20,M,2.0,6039.8633948635625,0.23,9301.389628089886,2025-04-19,Retail,Hyderbad,-966.37814317817
3926,Men,Lifestyle,Dunk Low,XL,2.0,4791.86,0.0,9583.72,2024-11-08,Online,Mumbai,1437.558
3927,Women,Soccer,Premier III,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-10,Retail,Bengaluru,1811.9590184590688
3928,Men,Running,Pegasus Turbo,nan,2.0,5636.21,0.74,2930.83,2024-10-12,Retail,Delhi,-6650.727000000001
3929,Kids,Running,Free RN,nan,1.0,4199.97,0.9,420.0,2025-05-14,Retail,Mumbai,-3149.9745000000003
3930,Men,Soccer,Phantom GT,7,2.0,3606.77,0.0,7213.54,2025-02-08,Retail,Mumbai,1082.031
3931,Men,Lifestyle,Dunk Low,XL,2.0,9804.641399999999,0.66,6735.216399999999,2024-10-12,Online,Hyderabad,-10102.824599999998
3932,Kids,Training,SuperRep Go,L,4.0,4520.97,0.54,8318.58,2025-06-10,Retail,Bangalore,-7052.718000000001
3933,Men,Training,SuperRep Go,XL,4.0,6039.8633948635625,0.0,24159.45357945425,2025-01-25,Online,Pune,3623.9180369181377
3934,Kids,Soccer,Mercurial Superfly,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Kolkata,1811.9590184590688
3935,Women,Running,React Infinity,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-07-22,Retail,Pune,1811.9590184590688
3936,Kids,Lifestyle,Blazer Mid,M,3.0,3544.33,0.0,10632.99,2023-07-28,Retail,Pune,1594.9485000000004
3937,Women,Running,React Infinity,M,2.0,9550.19,0.0,19100.38,2024-07-12,Online,Hyd,2865.0570000000007
3938,Kids,Training,SuperRep Go,8,1.0,2823.65,0.0,2823.65,2024-10-12,Online,Kolkata,423.5475000000001
3939,Women,Training,ZoomX Invincible,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-01-22,Online,Bangalore,1811.9590184590688
3940,Kids,Running,React Infinity,11,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-30,Online,Hyderabad,1811.9590184590688
3941,Men,Soccer,Phantom GT,nan,0.0,9789.2,0.0,0.0,2024-10-12,Online,Pune,0.0
3942,Men,Lifestyle,Blazer Mid,M,1.0,3283.25,0.0,3283.25,2024-04-27,Online,Delhi,492.4875000000002
3943,Women,Soccer,Tiempo Legend,nan,0.0,7253.3,0.45,0.0,2024-10-12,Retail,Bangalore,0.0
3944,Men,Training,Metcon 7,nan,2.0,6039.8633948635625,0.04,11596.53771813804,2024-10-12,Online,Bangalore,1328.769946869983
2002,Kids,Soccer,Phantom GT,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-16,Online,Delhi,1811.9590184590688
3946,Men,Training,SuperRep Go,nan,-1.0,6039.8633948635625,0.0,0.0,2024-08-23,Retail,Kolkata,5133.883885634028
3947,Men,Training,SuperRep Go,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-07-29,Retail,Kolkata,1811.9590184590688
3948,Women,Basketball,LeBron 20,L,2.0,6039.8633948635625,0.64,4348.701644301765,2024-10-12,Online,Delhi,-5919.066126966291
2003,Women,Lifestyle,Waffle One,nan,2.0,7203.25,0.0,14406.5,2025-03-03,Online,Kolkata,2160.9750000000004
3950,Kids,Running,React Infinity,XL,2.0,3474.66,0.0,6949.32,2025-02-07,Online,Kolkata,1042.398
3951,Women,Soccer,Mercurial Superfly,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-31,Online,Delhi,1811.9590184590688
3952,Women,Soccer,Mercurial Superfly,12,2.0,6039.8633948635625,0.83,2053.553554253612,2025-06-29,Online,Mumbai,-8214.214217014443
3953,Women,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-01-14,Retail,Delhi,1811.9590184590688
2042,Kids,Soccer,Tiempo Legend,L,4.0,8290.97,0.0,29462.946199999966,2024-12-30,Online,Delhi,4974.582000000002
3955,Kids,Training,SuperRep Go,XL,3.0,6039.8633948635625,0.0,18119.59018459069,2025-01-16,Retail,Pune,2717.938527688604
3956,Women,Lifestyle,Air Force 1,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2025-06-03,Online,Hyd,1811.9590184590688
3957,Men,Lifestyle,Waffle One,XL,2.0,2186.9894000000004,1.14,-591.6427999999996,2025-06-26,Online,Hyderabad,-4183.7598
3958,Women,Lifestyle,Dunk Low,nan,4.0,8614.93,0.0,29462.946199999966,2024-03-23,Retail,Kolkata,5168.958000000002
3959,Kids,Lifestyle,Dunk Low,M,4.0,6091.98,0.0,24367.92,2025-12-01,Retail,Mumbai,3655.188000000002
3960,Women,Lifestyle,Dunk Low,9,2.0,2451.47,0.0,4902.94,2025-06-22,Retail,Mumbai,735.4409999999998
3961,Kids,Lifestyle,Waffle One,nan,2.0,3369.14,0.0,6738.28,2025-03-28,Online,Hyderabad,1010.7420000000002
2041,Kids,Soccer,Tiempo Legend,M,-1.0,4414.63,0.0,0.0,2025-02-27,Online,Bangalore,3752.4355
3963,Men,Soccer,Mercurial Superfly,XL,1.0,6698.41,0.0,6698.41,2024-10-12,Retail,Mumbai,1004.7615000000004
3964,Women,Training,ZoomX Invincible,XL,-1.0,6039.8633948635625,0.0,0.0,2025-01-03,Retail,Kolkata,5133.883885634028
3965,Kids,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.05,11475.740450240768,2024-10-12,Online,Hyd,1207.972678972712
3966,Kids,Training,Metcon 7,7,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Mumbai,1811.9590184590688
3967,Women,Lifestyle,Waffle One,nan,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Bangalore,0.0
3968,Kids,Lifestyle,Waffle One,M,2.0,8141.77,0.0,16283.54,2024-05-12,Retail,Bengaluru,2442.531000000001
3969,Women,Lifestyle,Waffle One,XL,2.0,7922.86,0.0,15845.72,2023-08-04,Retail,Mumbai,2376.858
3970,Men,Soccer,Phantom GT,L,0.0,9804.641399999999,0.0,0.0,2025-06-29,Retail,Kolkata,0.0
3971,Kids,Training,Metcon 7,6,2.0,6039.8633948635625,0.95,603.9863394863568,2025-11-02,Retail,Bengaluru,-9663.7814317817
3972,Men,Running,Pegasus Turbo,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-12-20,Retail,Bengaluru,905.9795092295344
3973,Kids,Running,React Infinity,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Bangalore,1811.9590184590688
3974,Men,Lifestyle,Dunk Low,L,4.0,6039.8633948635625,0.0,24159.45357945425,2024-03-22,Retail,Delhi,3623.9180369181377
3975,Women,Soccer,Tiempo Legend,M,3.0,6039.8633948635625,0.0,18119.59018459069,2025-03-22,Retail,Mumbai,2717.938527688604
3976,Men,Training,SuperRep Go,L,4.0,7534.51,1.05,-1506.9,2024-12-12,Retail,Delhi,-18604.10832861797
3977,Men,Soccer,Mercurial Superfly,L,0.0,7483.74,0.21,0.0,2025-05-11,Online,Delhi,0.0
3978,Women,Training,Flex Trainer,nan,2.0,9804.641399999999,0.0,19695.04,2024-09-11,Retail,Delhi,2954.256000000001
3979,Men,Training,ZoomX Invincible,M,3.0,6039.8633948635625,0.5,9059.795092295344,2025-11-06,Online,Pune,-6341.85656460674
3980,Men,Training,SuperRep Go,10,2.0,6039.8633948635625,0.0,12079.726789727123,2025-07-07,Retail,Hyderbad,1811.9590184590688
3981,Men,Soccer,Premier III,L,2.0,4007.55,1.02,-160.30200000000016,2023-12-21,Online,Delhi,-6973.137000000001
3982,Men,Basketball,Zoom Freak,L,2.0,8006.71,0.0,16013.42,2024-10-16,Online,Bangalore,2402.013000000001
3983,Kids,Lifestyle,Waffle One,L,4.0,6039.8633948635625,0.22,18844.373791974314,2024-10-12,Online,Pune,-1691.1617505617978
3984,Women,Training,SuperRep Go,nan,4.0,6039.8633948635625,0.0,24159.45357945425,2024-10-12,Retail,Pune,3623.9180369181377
2048,Kids,Basketball,Air Jordan,XL,2.0,8918.66,1.19,-2960.1968,2024-02-14,Retail,Delhi,-18550.812
3986,Kids,Running,Air Zoom,L,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-11-10,Retail,Mumbai,905.9795092295344
3987,Kids,Basketball,Zoom Freak,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-18,Retail,Hyd,1811.9590184590688
3988,Kids,Lifestyle,Blazer Mid,M,4.0,7945.46,0.67,10488.01,2024-10-10,Online,Pune,-16526.553999999996
3989,Men,Training,Metcon 7,L,-1.0,6039.8633948635625,0.0,0.0,2024-10-20,Online,Bengaluru,5133.883885634028
3990,Kids,Basketball,Air Jordan,11,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Kolkata,0.0
3991,Men,Training,ZoomX Invincible,nan,0.0,6039.8633948635625,0.1,0.0,2025-07-19,Online,Bengaluru,0.0
3992,Men,Lifestyle,Dunk Low,XL,-1.0,4431.62,0.0,0.0,2025-01-13,Online,Pune,3766.877
3993,Kids,Lifestyle,Blazer Mid,7,-1.0,6039.8633948635625,0.0,0.0,2025-04-25,Retail,Hyd,5133.883885634028
3994,Kids,Basketball,Air Jordan,nan,4.0,6039.8633948635625,0.0,24159.45357945425,2025-04-12,Retail,Bengaluru,3623.9180369181377
3995,Men,Lifestyle,Air Force 1,11,-1.0,6039.8633948635625,0.47,0.0,2024-10-12,Online,Delhi,5133.883885634028
3996,Men,Running,React Infinity,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Bengaluru,1811.9590184590688
3997,Women,Lifestyle,Waffle One,M,4.0,6039.8633948635625,0.0,24159.45357945425,2024-01-24,Retail,Hyderabad,3623.9180369181377
3998,Men,Training,Flex Trainer,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
3999,Kids,Lifestyle,Blazer Mid,7,2.0,6039.8633948635625,0.27,8818.2005565008,2024-09-16,Online,Kolkata,-1449.5672147672558
4000,Women,Basketball,Air Jordan,M,-1.0,6039.8633948635625,0.11,0.0,2025-01-09,Retail,Kolkata,5133.883885634028
4001,Women,Basketball,Zoom Freak,L,2.0,7586.32,0.0,15172.64,2024-10-12,Online,Mumbai,2275.8960000000006
4002,Kids,Soccer,Mercurial Superfly,M,2.0,6056.88,0.0,12113.76,2024-03-11,Retail,Mumbai,1817.0640000000003
4003,Men,Lifestyle,Air Force 1,L,2.0,7165.28,1.17,-2436.1951999999987,2025-03-02,Retail,Mumbai,-14617.171199999995
4004,Men,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.06,11354.943182343495,2025-04-14,Retail,Delhi,1087.175411075441
4005,Kids,Training,Metcon 7,M,2.0,3730.58,0.0,7461.16,2024-11-30,Online,Delhi,1119.174
4006,Kids,Basketball,LeBron 20,12,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
4007,Kids,Soccer,Premier III,XL,0.0,6039.8633948635625,0.0,0.0,2025-10-01,Retail,Pune,0.0
4008,Men,Basketball,LeBron 20,9,3.0,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,1856.9414999999967
4009,Kids,Basketball,Zoom Freak,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-03-30,Retail,Mumbai,1811.9590184590688
2046,Men,Training,ZoomX Invincible,M,-1.0,5091.2,0.0,0.0,2025-10-07,Retail,Pune,4327.52
4011,Women,Running,Air Zoom,M,4.0,4909.56,0.0,19638.24,2025-07-04,Retail,Bangalore,2945.736000000001
4012,Men,Basketball,Zoom Freak,nan,2.0,5879.06,0.47,6231.803600000001,2025-05-28,Retail,Hyd,-3762.598399999999
4013,Women,Basketball,LeBron 20,10,2.0,3794.99,0.0,7589.98,2025-07-04,Online,Hyderbad,1138.4970000000003
4014,Kids,Running,Air Zoom,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-04,Retail,Hyderbad,1811.9590184590688
4015,Men,Lifestyle,Air Force 1,L,4.0,5505.76,0.0,22023.04,2025-07-05,Online,Bengaluru,3303.456000000002
